AU310135,"POLYGON((136.000127 -9.7249845,136.000127 -10.0000043,135.6334341 -10.0000043,135.6334341 -9.7249845,136.000127 -9.7249845))"
AU310136,"POLYGON((136.9999384 -9.7249845,136.9999384 -10.0000043,136.000127 -10.0000043,136.000127 -9.7249845,136.9999384 -9.7249845))"
AU310137,"POLYGON((137.6166667 -9.725,137.6166667 -10,137 -10,137 -9.725,137.6166667 -9.725))"
AU310140,"POLYGON((141 -9,141 -10,140 -10,140 -9,141 -9))"
AU310144,"POLYGON((145 -9,145 -10,144 -10,144 -9,145 -9))"
AU310145,"POLYGON((146 -9,146 -10,145 -10,145 -9,146 -9))"
AU310153,"POLYGON((154.0001691 -9.0000211,154.0001691 -10.0000043,152.9997848 -10.0000043,152.9997848 -9.0000211,154.0001691 -9.0000211))"
AU310154,"POLYGON((154.9999805 -9.0000211,154.9999805 -10.0000043,154.0001691 -10.0000043,154.0001691 -9.0000211,154.9999805 -9.0000211))"
AU311125,"POLYGON((126 -10,126 -11,125 -11,125 -10,126 -10))"
AU311126,"POLYGON((127 -10,127 -11,126 -11,126 -10,127 -10))"
AU311127,"POLYGON((127.9999174 -10.0000043,127.9999174 -10.9999875,127.000106 -10.9999875,127.000106 -10.0000043,127.9999174 -10.0000043))"
AU311128,"POLYGON((129 -10,129 -11,128 -11,128 -10,129 -10))"
AU311130,"POLYGON((131 -10,131 -11,130 -11,130 -10,131 -10))"
AU311131,"POLYGON((132 -10,132 -11,131 -11,131 -10,132 -10))"
AU311132,"POLYGON((133 -10,133 -11,132 -11,132 -10,133 -10))"
AU311133,"POLYGON((134 -10,134 -11,133 -11,133 -10,134 -10))"
AU311134,"POLYGON((135 -10,135 -11,134 -11,134 -10,135 -10))"
AU311135,"POLYGON((136 -10,136 -11,135 -11,135 -10,136 -10))"
AU311136,"POLYGON((137 -10,137 -11,136 -11,136 -10,137 -10))"
AU311137,"POLYGON((138 -10,138 -11,137 -11,137 -10,138 -10))"
AU311144,"POLYGON((145 -10,145 -11,144 -11,144 -10,145 -10))"
AU311145,"POLYGON((146 -10,146 -11,145 -11,145 -10,146 -10))"
AU311146,"POLYGON((147 -10,147 -11,146 -11,146 -10,147 -10))"
AU311153,"POLYGON((154.0001691 -10.0000043,154.0001691 -10.9999875,152.9997848 -10.9999875,152.9997848 -10.0000043,154.0001691 -10.0000043))"
