477201400,2016-04-18 14:09:59,2016-05-16 21:55:38
636015597,2016-04-18 15:43:07,2016-05-02 05:44:17
241410000,2016-04-20 15:05:21,2016-05-04 07:04:02
538005419,2016-04-21 13:25:56,2016-05-07 04:52:54
538006744,2016-04-21 13:38:40,2016-05-07 21:32:37
636016717,2016-04-21 14:13:48,2016-05-09 17:49:27
636092048,2016-04-21 14:29:32,2016-05-05 02:54:02
403529001,2016-04-22 11:31:17,2016-05-09 13:33:13
636015565,2016-04-22 12:50:30,2016-05-09 11:33:20
564390000,2016-04-22 13:58:56,2016-05-10 18:52:47
564912000,2016-04-23 18:15:54,2016-05-11 04:05:44
370066000,2016-04-23 18:23:14,2016-05-08 21:55:33
636014982,2016-04-24 17:56:00,2016-05-12 00:24:57
538004640,2016-04-24 18:13:45,2016-05-10 12:11:42
247275900,2016-04-25 15:43:11,2016-05-12 02:16:45
372040000,2016-04-26 15:52:10,2016-05-19 22:26:02
238295000,2016-04-27 13:09:34,2016-05-14 16:25:19
447089000,2016-04-27 14:10:06,2016-05-13 23:46:32
441881000,2016-04-30 05:59:05,2016-05-15 07:04:00
357460000,2016-04-30 08:47:26,2016-05-16 06:16:06
538005385,2016-05-01 00:56:55,2016-05-17 09:03:20
538004174,2016-05-01 18:33:00,2016-05-17 23:05:56
636014368,2016-05-01 19:32:56,2016-05-18 23:57:08
373594000,2016-05-02 14:31:32,2016-05-19 01:42:59
636092426,2016-05-02 14:55:47,2016-05-15 21:08:22
257868000,2016-05-02 15:09:03,2016-05-20 04:59:39
309827000,2016-05-02 16:22:58,2016-05-18 23:45:23
538006100,2016-05-03 14:01:46,2016-05-19 06:26:05
538005778,2016-05-03 14:03:07,2016-05-18 22:25:37
538006621,2016-05-03 15:26:48,2016-05-21 02:24:04
240221000,2016-05-03 15:53:06,2016-05-20 00:36:41
258881000,2016-05-03 16:15:01,2016-05-18 22:33:26
566242000,2016-05-04 14:47:58,2016-05-21 08:04:49
538005863,2016-05-05 14:49:00,2016-05-21 05:15:15
636017097,2016-05-05 16:14:54,2016-05-23 01:46:09
538003856,2016-05-05 18:35:04,2016-05-21 08:13:59
538003268,2016-05-05 19:03:40,2016-05-20 03:46:46
258641000,2016-05-06 13:23:38,2016-05-19 13:15:20
538004293,2016-05-07 14:57:43,2016-05-24 13:10:41
538002609,2016-05-07 15:48:15,2016-05-20 23:10:10
240658000,2016-05-08 17:00:19,2016-05-26 10:50:52
241348000,2016-05-08 18:32:17,2016-05-25 02:24:58
538005390,2016-05-09 14:12:34,2016-05-25 14:19:54
256742000,2016-05-09 15:49:45,2016-05-22 23:07:35
220258000,2016-05-10 15:29:45,2016-05-25 13:02:40
304067000,2016-05-12 16:05:03,2016-05-27 03:41:37
538002436,2016-05-13 13:51:46,2016-05-30 02:21:57
249279000,2016-05-14 16:22:22,2016-05-30 17:48:41
319017500,2016-05-15 14:46:04,2016-05-29 09:12:01
241407000,2016-05-15 17:33:40,2016-06-04 14:59:58
241409000,2016-05-17 15:00:06,2016-05-31 12:24:46
636015581,2016-05-17 16:48:18,2016-06-06 14:18:48
538004170,2016-05-17 16:56:50,2016-06-03 23:05:48
311000167,2016-05-18 16:33:45,2016-06-03 23:11:50
538090460,2016-05-18 17:04:31,2016-06-04 00:15:39
538003326,2016-05-19 17:55:36,2016-06-05 08:17:34
259777000,2016-05-20 14:03:19,2016-06-07 02:28:36
538003859,2016-05-22 14:49:09,2016-06-11 16:35:34
311000359,2016-05-22 15:25:21,2016-06-09 04:29:43
538006270,2016-05-22 15:40:11,2016-06-06 06:58:37
258669000,2016-05-23 15:31:25,2016-06-05 07:09:45
538003211,2016-05-24 14:22:40,2016-06-10 12:14:02
370455000,2016-05-24 15:38:59,2016-06-10 10:01:58
235069272,2016-05-25 14:09:24,2016-06-23 04:24:20
257919000,2016-05-25 15:56:38,2016-06-07 05:10:07
565028000,2016-05-25 16:13:18,2016-06-09 00:32:52
636016362,2016-05-25 16:21:59,2016-06-09 01:38:13
538006047,2016-05-27 16:11:02,2016-06-10 20:30:50
636014194,2016-05-28 14:59:06,2016-06-13 22:10:29
538005439,2016-05-30 15:16:10,2016-06-15 02:00:21
311005200,2016-05-30 15:30:47,2016-06-15 19:41:04
636016323,2016-05-30 15:42:22,2016-06-17 00:53:43
563463000,2016-05-30 15:46:14,2016-06-28 18:59:40
308386000,2016-05-31 15:09:31,2016-06-18 00:25:20
371451000,2016-05-31 16:20:43,2016-06-21 05:09:32
220620000,2016-06-01 13:40:23,2016-06-16 18:36:23
538006077,2016-06-02 14:35:03,2016-06-18 17:26:37
215339000,2016-06-06 15:41:44,2016-06-22 08:32:38
636016658,2016-06-07 15:25:38,2016-06-21 00:06:41
538004168,2016-06-07 15:42:27,2016-06-24 06:53:10
538090363,2016-06-09 13:42:16,2016-06-25 19:29:24
538005512,2016-06-09 14:13:44,2016-06-25 01:20:47
538004317,2016-06-09 16:34:07,2016-06-26 16:22:21
351486000,2016-06-10 13:26:44,2016-07-09 01:44:07
259788000,2016-06-10 13:48:20,2016-07-01 07:37:06
538006742,2016-06-11 14:05:45,2016-06-27 21:51:21
241377000,2016-06-11 15:00:51,2016-06-28 22:20:00
256903000,2016-06-12 16:34:50,2016-06-28 21:37:35
538005558,2016-06-12 16:56:19,2016-07-12 20:27:48
219577000,2016-06-12 17:19:12,2016-06-29 03:48:13
228337700,2016-06-13 14:16:14,2016-07-03 20:33:08
565980000,2016-06-14 13:37:49,2016-06-30 16:48:22
240800000,2016-06-15 13:59:41,2016-07-02 01:44:08
538004029,2016-06-16 15:00:01,2016-07-03 18:00:43
636015996,2016-06-16 15:48:38,2016-07-02 21:17:32
636016659,2016-06-19 14:31:42,2016-07-03 13:52:25
538005244,2016-06-20 14:29:18,2016-07-07 02:34:18
319282000,2016-06-21 16:58:28,2016-07-05 17:19:07
220557000,2016-06-21 18:04:13,2016-07-10 00:58:50
564818000,2016-06-23 15:38:30,2016-07-07 04:17:01
247257400,2016-06-24 14:11:53,2016-07-11 02:47:26
636092427,2016-06-25 15:08:07,2016-07-07 23:29:22
220480000,2016-06-26 13:36:14,2016-07-31 01:43:34
311000251,2016-06-26 15:29:27,2016-07-09 20:17:53
256139000,2016-06-27 16:09:56,2016-07-18 04:22:45
572740210,2016-06-27 18:14:28,2016-07-21 06:18:20
354283000,2016-06-29 16:50:59,2016-07-16 17:15:27
538002499,2016-06-29 17:04:07,2016-07-15 22:32:09
229152000,2016-07-01 15:49:28,2016-07-19 14:10:45
563357000,2016-07-03 15:05:09,2016-07-19 12:15:03
258602000,2016-07-04 13:23:51,2016-07-17 07:57:38
241410000,2016-07-04 13:36:27,2016-07-18 02:58:25
419555000,2016-07-04 15:18:15,2016-07-21 23:54:42
